28,079,099,87,98,02,2016,08,04,00931,V,00931,V,00931,V,00931,V,00931,V,00931,V,00931,V,00931,V,00932,V,00932,V,00932,V,00932,V,00932,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,099,88,98,02,2016,08,04,00012,V,00012,V,00012,V,00012,V,00012,V,00012,V,00012,V,00036,V,00178,V,00385,V,00577,V,00765,V,00864,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,099,89,98,02,2016,08,04,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.04,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,01,38,02,2016,08,04,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00007,V,00009,V,00009,V,00009,V,00008,V,00008,V,00007,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,06,48,02,2016,08,04,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,000.1,V,000.2,V,000.6,V,000.5,V,000.5,V,000.3,V,000.3,V,000.3,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,07,08,02,2016,08,04,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00004,V,00060,V,00044,V,00037,V,00011,V,00018,V,00012,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,08,08,02,2016,08,04,00049,V,00040,V,00031,V,00029,V,00021,V,00017,V,00044,V,00095,V,00082,V,00077,V,00051,V,00066,V,00050,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,12,08,02,2016,08,04,00050,V,00042,V,00032,V,00031,V,00022,V,00018,V,00050,V,00186,V,00149,V,00133,V,00067,V,00094,V,00069,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,81,98,02,2016,08,04,00.10,V,00.14,V,00.23,V,00.15,V,00.23,V,00.14,V,00.24,V,00.19,V,00.15,V,00.11,V,00.10,V,00.10,V,00.39,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,82,98,02,2016,08,04,00223,V,00202,V,00061,V,00048,V,00202,V,00192,V,00199,V,00025,V,00013,V,00002,V,00298,V,00254,V,00032,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,83,98,02,2016,08,04,024.7,V,023.9,V,023.4,V,023.1,V,022.7,V,022.7,V,022.1,V,021.7,V,021.3,V,021.7,V,023.8,V,026.9,V,027.9,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,86,98,02,2016,08,04,00045,V,00047,V,00048,V,00049,V,00050,V,00050,V,00052,V,00053,V,00055,V,00055,V,00049,V,00045,V,00043,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,89,98,02,2016,08,04,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,01,38,02,2016,08,04,00005,V,00005,V,00005,V,00005,V,00005,V,00005,V,00006,V,00007,V,00008,V,00007,V,00008,V,00007,V,00006,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,06,48,02,2016,08,04,000.4,V,000.4,V,000.3,V,000.3,V,000.3,V,000.2,V,000.2,V,000.3,V,000.6,V,003.3,V,000.8,V,000.4,V,000.3,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,07,08,02,2016,08,04,00008,V,00007,V,00009,V,00007,V,00002,V,00004,V,00010,V,00038,V,00059,V,00047,V,00054,V,00021,V,00013,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,08,08,02,2016,08,04,00075,V,00081,V,00059,V,00052,V,00031,V,00025,V,00058,V,00092,V,00110,V,00103,V,00117,V,00082,V,00064,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,09,47,02,2016,08,04,00016,V,00014,V,00014,V,00008,V,00011,V,00008,V,00008,V,00005,V,00011,V,00017,V,00019,V,00018,V,00017,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,10,47,02,2016,08,04,00030,V,00027,V,00026,V,00017,V,00021,V,00017,V,00018,V,00019,V,00033,V,00052,V,00045,V,00040,V,00032,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,12,08,02,2016,08,04,00087,V,00092,V,00072,V,00063,V,00034,V,00031,V,00073,V,00150,V,00200,V,00175,V,00200,V,00114,V,00085,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,14,06,02,2016,08,04,00056,V,00042,V,00051,V,00047,V,00068,V,00075,V,00047,V,00022,V,00017,V,00024,V,00024,V,00074,V,00106,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,20,59,02,2016,08,04,002.9,V,002.2,V,002.4,V,004.2,V,004.9,V,002.1,V,001.9,V,002.0,V,007.0,V,011.3,V,006.9,V,006.8,V,003.8,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,30,59,02,2016,08,04,000.7,V,000.6,V,000.4,V,000.4,V,000.3,V,000.2,V,000.2,V,000.4,V,001.7,V,002.7,V,001.2,V,000.9,V,000.6,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,35,59,02,2016,08,04,000.3,V,000.3,V,000.3,V,000.3,V,000.2,V,000.2,V,000.2,V,000.2,V,001.0,V,001.9,V,000.9,V,000.7,V,000.5,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,42,02,02,2016,08,04,01.55,V,01.54,V,01.52,V,01.53,V,01.49,V,01.48,V,01.49,V,01.51,V,01.75,V,01.64,V,01.78,V,01.61,V,01.54,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,43,02,02,2016,08,04,01.38,V,01.39,V,01.38,V,01.38,V,01.38,V,01.37,V,01.37,V,01.38,V,01.39,V,01.41,V,01.52,V,01.44,V,01.41,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,44,02,02,2016,08,04,00.17,V,00.15,V,00.13,V,00.14,V,00.12,V,00.11,V,00.11,V,00.14,V,00.36,V,00.23,V,00.26,V,00.17,V,00.14,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,011,07,08,02,2016,08,04,00003,V,00004,V,00008,V,00001,V,00001,V,00001,V,00002,V,00021,V,00117,V,00080,V,00030,V,00024,V,00023,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,011,08,08,02,2016,08,04,00041,V,00035,V,00039,V,00022,V,00013,V,00017,V,00024,V,00070,V,00110,V,00106,V,00092,V,00089,V,00073,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,011,12,08,02,2016,08,04,00045,V,00040,V,00052,V,00024,V,00015,V,00019,V,00027,V,00102,V,00289,V,00228,V,00138,V,00126,V,00109,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,011,20,59,02,2016,08,04,005.1,V,005.7,V,005.4,V,006.1,V,006.4,V,004.6,V,004.2,V,004.0,V,010.3,V,011.4,V,010.3,V,009.6,V,007.2,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,011,30,59,02,2016,08,04,001.2,V,000.9,V,000.9,V,000.8,V,000.7,V,000.5,V,000.5,V,000.7,V,002.8,V,003.5,V,003.1,V,002.8,V,001.9,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,011,35,59,02,2016,08,04,000.4,V,000.5,V,000.5,V,000.4,V,000.5,V,000.6,V,000.1,V,000.1,V,001.9,V,003.0,V,002.8,V,001.8,V,001.1,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,011,89,98,02,2016,08,04,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,016,06,48,02,2016,08,04,000.3,V,000.3,V,000.3,V,000.3,V,000.2,V,000.2,V,000.3,V,000.4,V,000.4,V,000.4,V,000.4,V,000.4,V,000.3,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,016,07,08,02,2016,08,04,00002,V,00001,V,00001,V,00001,V,00001,V,00001,V,00012,V,00029,V,00046,V,00031,V,00023,V,00026,V,00004,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,016,08,08,02,2016,08,04,00055,V,00032,V,00038,V,00039,V,00040,V,00024,V,00054,V,00075,V,00086,V,00080,V,00077,V,00088,V,00034,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,016,12,08,02,2016,08,04,00057,V,00034,V,00039,V,00041,V,00042,V,00025,V,00073,V,00120,V,00157,V,00128,V,00111,V,00128,V,00041,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,016,14,06,02,2016,08,04,00064,V,00077,V,00063,V,00053,V,00047,V,00063,V,00031,V,00003,V,00005,V,00012,V,00029,V,00040,V,00115,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,016,89,98,02,2016,08,04,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,017,01,38,02,2016,08,04,00007,V,00008,V,00008,V,00008,V,00008,V,00009,V,00009,V,00009,V,00011,V,00009,V,00009,V,00008,V,00007,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,017,07,08,02,2016,08,04,00006,V,00001,V,00001,V,00001,V,00001,V,00001,V,00003,V,00013,V,00066,V,00019,V,00007,V,00003,V,00002,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,017,08,08,02,2016,08,04,00034,V,00019,V,00010,V,00012,V,00014,V,00020,V,00051,V,00077,V,00110,V,00069,V,00056,V,00040,V,00017,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,017,12,08,02,2016,08,04,00043,V,00021,V,00012,V,00013,V,00015,V,00022,V,00055,V,00098,V,00212,V,00097,V,00067,V,00045,V,00020,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,017,14,06,02,2016,08,04,00092,V,00091,V,00094,V,00088,V,00082,V,00073,V,00044,V,00022,V,00009,V,00043,V,00064,V,00096,V,00127,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,01,38,02,2016,08,04,00003,V,00004,V,00004,V,00004,V,00004,V,00004,V,00004,V,00004,V,00004,V,00005,V,00004,V,00004,V,00004,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,06,48,02,2016,08,04,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.3,V,000.3,V,000.4,V,000.3,V,000.3,V,000.2,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,07,08,02,2016,08,04,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00002,V,00008,V,00026,V,00009,V,00004,V,00002,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,08,08,02,2016,08,04,00034,V,00021,V,00017,V,00014,V,00013,V,00012,V,00019,V,00046,V,00064,V,00077,V,00056,V,00038,V,00016,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,10,47,02,2016,08,04,00030,V,00014,V,00013,V,00012,V,00010,V,00011,V,00010,V,00014,V,00011,V,00023,V,00023,V,00022,V,00020,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,12,08,02,2016,08,04,00035,V,00022,V,00019,V,00015,V,00015,V,00014,V,00021,V,00049,V,00076,V,00116,V,00069,V,00044,V,00018,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,14,06,02,2016,08,04,00094,V,00089,V,00085,V,00084,V,00087,V,00086,V,00077,V,00044,V,00034,V,00032,V,00064,V,00104,V,00124,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,20,59,02,2016,08,04,000.8,V,000.6,V,000.6,V,000.6,V,000.6,V,000.6,V,000.7,V,001.1,V,002.0,V,001.6,V,001.4,V,001.8,V,001.1,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,30,59,02,2016,08,04,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.2,V,000.3,V,000.3,V,000.3,V,000.2,V,000.1,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,35,59,02,2016,08,04,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.3,V,000.7,V,000.1,V,000.1,V,000.1,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,83,98,02,2016,08,04,027.6,V,026.7,V,026.3,V,025.7,V,025.4,V,024.6,V,024.1,V,023.4,V,024.0,V,025.0,V,026.7,V,028.8,V,031.8,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,018,89,98,02,2016,08,04,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,01,38,02,2016,08,04,00002,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00003,V,00004,V,00003,V,00003,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,06,48,02,2016,08,04,000.5,V,000.5,V,000.4,V,000.4,V,000.4,V,000.4,V,000.4,V,000.4,V,000.4,V,000.4,V,000.4,V,000.3,V,000.2,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,07,08,02,2016,08,04,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00004,V,00011,V,00005,V,00004,V,00001,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,08,08,02,2016,08,04,00007,V,00006,V,00004,V,00005,V,00004,V,00004,V,00007,V,00018,V,00026,V,00046,V,00031,V,00029,V,00005,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,09,47,02,2016,08,04,00014,V,00011,V,00007,V,00007,V,00007,V,00008,V,00008,V,00005,V,00008,V,00014,V,00013,V,00012,V,00012,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,10,47,02,2016,08,04,00023,V,00025,V,00018,V,00016,V,00016,V,00017,V,00017,V,00013,V,00018,V,00029,V,00027,V,00025,V,00025,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,12,08,02,2016,08,04,00009,V,00007,V,00006,V,00006,V,00006,V,00005,V,00008,V,00019,V,00032,V,00063,V,00039,V,00034,V,00007,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,14,06,02,2016,08,04,00118,V,00109,V,00102,V,00097,V,00098,V,00100,V,00089,V,00069,V,00056,V,00052,V,00085,V,00109,V,00135,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,20,59,02,2016,08,04,000.2,V,000.3,V,000.2,V,000.2,V,000.3,V,000.3,V,000.2,V,000.7,V,001.1,V,001.5,V,003.6,V,003.3,V,001.8,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,30,59,02,2016,08,04,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.2,V,000.2,V,000.2,V,000.2,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,35,59,02,2016,08,04,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,42,02,02,2016,08,04,01.18,V,01.18,V,01.18,V,01.18,V,01.18,V,01.18,V,01.18,V,01.24,V,01.28,V,01.36,V,01.32,V,01.28,V,01.18,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,43,02,02,2016,08,04,01.13,V,01.13,V,01.13,V,01.13,V,01.13,V,01.13,V,01.13,V,01.19,V,01.20,V,01.30,V,01.25,V,01.21,V,01.13,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,44,02,02,2016,08,04,00.05,V,00.05,V,00.05,V,00.05,V,00.05,V,00.05,V,00.05,V,00.05,V,00.08,V,00.07,V,00.07,V,00.07,V,00.05,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,80,98,02,2016,08,04,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00001,V,00003,V,00020,V,00053,V,00097,V,00135,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,81,98,02,2016,08,04,01.89,V,01.86,V,01.66,V,01.60,V,01.85,V,01.51,V,01.38,V,01.13,V,00.72,V,01.34,V,01.60,V,01.73,V,02.89,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,82,98,02,2016,08,04,00223,V,00225,V,00248,V,00200,V,00225,V,00246,V,00192,V,00186,V,00299,V,00358,V,00278,V,00298,V,00225,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,83,98,02,2016,08,04,028.1,V,027.9,V,027.2,V,025.9,V,025.4,V,025.8,V,024.0,V,022.5,V,024.8,V,027.4,V,030.3,V,032.6,V,034.0,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,86,98,02,2016,08,04,00034,V,00035,V,00036,V,00037,V,00039,V,00039,V,00040,V,00044,V,00043,V,00041,V,00037,V,00035,V,00033,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,024,87,98,02,2016,08,04,00941,V,00940,V,00940,V,00940,V,00940,V,00940,V,00940,V,00941,V,00941,V,00941,V,00941,V,00941,V,00941,V,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N,00000,N
